;;;;;;;;Rapport d'inventaire;;;;;;;;;;;;;;Date : 2026-07-09;
SANDOZ AMLODIPINE;;10 MG;;;;;2284391;;;_;;Sandoz;2261;454;202;0.21;96.29;;;2284391;57513120404;;Autres médicaments
SANDOZ AMLODIPINE;;5 MG;;;;;2284383;;;_;;SANDOZ;5262;1107;234;0.14;158.19;;;2284383;57513120305;;Autres médicaments
SANDOZ BISOPROLOL;;1.25MG;;;;;2544245;;;;;SANDOZ;816;577;192;0.02;9.35;;;2544245;57513223433;;Autres médicaments
SANDOZ BISOPROLOL;;2.5MG;;;;;2544253;;;;;SANDOZ;2705;282;219;0.03;9.05;;;2544253;57513217838;;Autres médicaments
SANDOZ CANDESARTAN;;32 MG;;;;;2417340;;;_;;SANDOZ;266;24;283;0.24;5.76;;;2417340;57513212925;;Autres médicaments
SANDOZ CANDESARTAN PLAQ.;;4 MG;;;;;2326957;;;_;;SANDOZ;98;85;72;0.36;30.78;;;2326957;57513165900;;Autres médicaments
SANDOZ CARBAMAZEPINE CR;;200 MG;;;;;2261839;;;_;;SANDOZ;84;66;128;0.10;6.53;;;2261839;57513113505;;Autres médicaments
SANDOZ CLONIDINE;;0.2 MG;;;;;2515792;;;_;;SANDOZ;56;494;303;0.13;63.68;;;2515792;57513221255;;Autres médicaments
SANDOZ DONEPEZIL;;10 MG;;;;;2328682;;;_;;SANDOZ;840;172;2;0.49;84.04;;;2328682;57513183300;;Autres médicaments
SANDOZ DONEPEZIL;;5 MG;;;;;2328666;;;_;;SANDOZ;287;524;335;0.49;256.03;;;2328666;57513183508;;Autres médicaments
SANDOZ EDOXABAN;;60 mg;;;;;2553430;;;;;Sandoz;350;842;49;0.78;659.20;;;2553430;57513224034;;Autres médicaments
SANDOZ EDOXABAN;;30 mg;;;;;2553422;;;;;Sandoz;448;0;50;0.78;0.00;;;2553422;57513223990;;Autres médicaments
SANDOZ ESOMEPRAZOLE;;40 MG;;;;;2460939;;;_;;Sandoz;546;181;103;0.59;106.01;;;2460939;57513215940;;Autres médicaments
SANDOZ FENOFIBRATE E;;48 MG;;;;;2390698;;;_;;SANDOZ;42;330;43;0.38;124.94;;;2390698;57513216466;;Autres médicaments
SANDOZ FENOFIBRATE E;;145 MG;;;;;2390701;;;_;;SANDOZ;245;188;113;0.29;54.52;;;2390701;57513215100;;Autres médicaments
SANDOZ FESOTERODINE FUMARATE;;4 MG;;;;;2521768;;;_;;SANDOZ;70;294;156;1.20;352.39;;;2521768;57513221194;;Autres médicaments
SANDOZ FESOTERODINE FUMARATE;;8 MG;;;;;2521776;;;_;;Sandoz;98;146;399;1.20;174.89;;;2521776;57513221217;;Autres médicaments
SANDOZ IRBESARTAN;;300 MG;;;;;2328496;;;_;;SANDOZ;1050;389;130;0.24;94.49;;;2328496;57513167102;;Autres médicaments
SANDOZ IRBESARTAN;;150 MG;;;;;2328488;;;_;;SANDOZ;553;372;262;0.24;90.36;;;2328488;57513167201;;Autres médicaments
SANDOZ IRBESARTAN;;75 MG;;;;;2328461;;;_;;SANDOZ;504;153;295;0.24;37.16;;;2328461;57513167409;;Autres médicaments
SANDOZ IRBESARTAN HCT;;150-12.5 MG;;;;;2337428;;;_;;SANDOZ;56;84;41;0.24;20.40;;;2337428;57513186608;;Autres médicaments
SANDOZ LACOSAMIDE;;200 MG;;;;;2474700;;;_;;SANDOZ;56;0;78;1.54;0.00;;;2474700;57513219283;;Autres médicaments
SANDOZ LACOSAMIDE;;50 MG;;;;;2474670;;;_;;Sandoz;0;240;223;0.67;161.38;;;2474670;57513219276;;Autres médicaments
SANDOZ LOSARTAN;;25 MG;;;;;2313332;;;_;;SANDOZ;112;0;400;0.17;0.00;;;2313332;57513166501;;Autres médicaments
SANDOZ METFORMIN FC;;500 MG;;;;;2246820;;;_;;SANDOZ;14329;666;235;0.03;17.45;;;2246820;57513085611;;Autres médicaments
SANDOZ METFORMIN FC;;500 MG;;;;;2246820;;;_;;SANDOZ;14329;206;236;0.03;5.40;;;2246820;57513085611;;Autres médicaments
SANDOZ METFORMIN FC;;850 MG;;;;;2246821;;;_;;SANDOZ;2842;14;237;0.04;0.50;;;2246821;57513218033;;Autres médicaments
SANDOZ METFORMIN FC;;850 MG;;;;;2246821;;;_;;SANDOZ;2842;174;238;0.04;6.25;;;2246821;57513218033;;Autres médicaments
SANDOZ PERINDOPRIL-INDAPAMIDE;;8-2.5MG PLAQ;;;;;2470446;;;_;;SANDOZ;238;68;91;0.30;20.69;;;2470446;57513219122;;Autres médicaments
SANDOZ PERINDOPRIL-INDAPAMIDE;;4-1.25MG PLAQ;;;;;2470438;;;_;;SANDOZ;168;378;195;0.27;102.85;;;2470438;57513219139;;Autres médicaments
SANDOZ PERINDOPRIL PLAQ;;4 MG;;;;;2470233;;;_;;SANDOZ;1092;1207;242;0.22;262.04;;;2470233;57513219214;;Autres médicaments
SANDOZ PERINDOPRIL PLAQ;;8 MG;;;;;2470241;;;_;;SANDOZ;826;458;244;0.30;138.04;;;2470241;57513219191;;Autres médicaments
SANDOZ PERINDOPRIL PLAQ.;;2 MG;;;;;2470225;;;_;;Sandoz;1218;928;243;0.17;161.10;;;2470225;57513219245;;Autres médicaments
SANDOZ PRAMIPEXOLE;;0.5 MG;;;;;2315270;;;_;;SANDOZ;126;128;83;0.43;54.77;;;2315270;57513132407;;Autres médicaments
SANDOZ PRAMIPEXOLE;;0.25 MG;;;;;2315262;;;_;;SANDOZ;14;355;220;0.21;73.52;;;2315262;57513132308;;Autres médicaments
SANDOZ QUETIAPINE XRT;;200 MG;;;;;2407701;;;_;;Sandoz;294;99;102;0.71;70.24;;;2407701;57513215391;;Autres médicaments
SANDOZ QUETIAPINE XRT;;150 MG;;;;;2407698;;;_;;Sandoz;252;126;106;0.52;66.06;;;2407698;57513215353;;Autres médicaments
SANDOZ QUETIAPINE XRT;;300 MG;;;;;2407728;;;_;;Sandoz;252;61;158;1.04;63.53;;;2407728;57513215377;;Autres médicaments
SANDOZ QUETIAPINE XRT;;50 MG;;;;;2407671;;;_;;SANDOZ;770;201;177;0.27;53.55;;;2407671;57513215889;;Autres médicaments
SANDOZ REPAGLINIDE;;1 MG;;;;;2357461;;;_;;SANDOZ;350;578;9;0.09;51.62;;;2357461;57513188701;;Autres médicaments
SANDOZ REPAGLINIDE;;2 MG;;;;;2357488;;;_;;Sandoz;259;146;200;0.09;13.56;;;2357488;57513188800;;Autres médicaments
SANDOZ REPAGLINIDE;;0.5 MG;;;;;2357453;;;_;;Sandoz;126;486;363;0.09;41.89;;;2357453;57513188602;;Autres médicaments
SANDOZ SAXAGLIPTIN PLAQ;;5 MG;;;;;2468611;;;_;;SANDOZ;112;108;329;1.62;174.81;;;2468611;57513221682;;Autres médicaments
SANDOZ SITAGLIPTIN;;100 MG;;;;;2504065;;;_;;Sandoz;784;848;51;0.87;740.22;;;2504065;57513222207;;Autres médicaments
SANDOZ SITAGLIPTIN;;50 MG;;;;;2504057;;;_;;Sandoz;504;84;369;0.87;73.32;;;2504057;57513222214;;Autres médicaments
SANDOZ SITAGLIPTIN/METFORM.XR;;50-1000MG;;;;;2529114;;;_;;Sandoz;532;75;304;0.73;54.72;;;2529114;57513222290;;Autres médicaments
SANDOZ SITAGLIPTIN/METFORMIN;;50-1000 MG;;;;;2503972;;;_;;SANDOZ;1428;51;59;0.47;24.15;;;2503972;57513222344;;Autres médicaments
SANDOZ SITAGLIPTIN/METFORMIN;;50-850 MG;;;;;2503964;;;_;;SANDOZ;406;49;131;0.47;23.17;;;2503964;57513222351;;Autres médicaments
SANDOZ SITAGLIPTIN/METFORMIN;;50-500 MG;;;;;2503956;;;_;;SANDOZ;196;391;139;0.47;185.18;;;2503956;57513222399;;Autres médicaments
SANDOZ SOLIFENACIN;;5 MG;;;;;2399032;;;_;;SANDOZ;378;430;142;0.32;139.15;;;2399032;57513216176;;Autres médicaments
SANDOZ SOLIFENACIN;;10 MG;;;;;2399040;;;_;;SANDOZ;252;298;266;0.32;96.43;;;2399040;57513216190;;Autres médicaments
SANDOZ TAMSULOSIN CR;;0.4 MG;;;;;2340208;;;_;;SANDOZ;5081;815;261;0.16;130.07;;;2340208;57513188107;;Autres médicaments
SANDOZ TELMISARTAN PLAQ.;;80 MG;;;;;2375966;;;_;;SANDOZ;616;328;278;0.23;75.44;;;2375966;57513214417;;Autres médicaments
SANDOZ TELMISARTAN PLAQ.;;40 MG;;;;;2375958;;;_;;SANDOZ;448;902;349;0.23;207.46;;;2375958;57513214400;;Autres médicaments
SANDOZ VALSARTAN;;160 MG;;;;;2356767;;;_;;SANDOZ;196;230;84;0.23;52.90;;;2356767;57513212512;;Autres médicaments
SANDOZ VALSARTAN;;40 MG;;;;;2356740;;;_;;SANDOZ;294;26;94;0.24;6.13;;;2356740;57513212468;;Autres médicaments
SANDOZ VALSARTAN;;80 MG;;;;;2356759;;;_;;SANDOZ;378;157;193;0.23;36.11;;;2356759;57513212482;;Autres médicaments
SYNJARDY;;1000-5 MG;;;;;2456591;;;_;;BO. ING.;0;183;57;1.44;263.14;;;2456591;58341021024;;Autres médicaments
SYNJARDY;;1000-12.5 MG;;;;;2456621;;;_;;BO. ING.;210;157;77;1.44;225.75;;;2456621;58341021055;;Autres médicaments
SYNJARDY;;850-5 MG;;;;;2456583;;;_;;BO. ING.;140;133;115;1.44;191.21;;;2456583;58341021017;;Autres médicaments
SYNJARDY;;500-5 MG;;;;;2456575;;;_;;BO. ING.;168;41;281;1.44;58.95;;;2456575;58341021000;;Autres médicaments
SYNTHROID;;0.1 MG;;;;;2172100;;;_;;BGP PHARMA;715;335;6;0.07;22.01;;;2172100;55873100203;;Autres médicaments
SYNTHROID;;0.175 MG;;;;;2172135;;;_;;BGP PHARMA;0;820;21;0.10;84.38;;;2172135;55873100265;;Autres médicaments
SYNTHROID;;0.15 MG;;;;;2172127;;;_;;BGP PHARMA;364;567;33;0.07;40.09;;;2172127;55873100258;;Autres médicaments
SYNTHROID;;0.125 MG;;;;;2172119;;;_;;BGP PHARMA;516;357;39;0.10;34.16;;;2172119;55873100227;;Autres médicaments
SYNTHROID;;0.05 MG;;;;;2172070;;;_;;BGP PHARMA;1295;248;199;0.05;12.38;;;2172070;55873100173;;Autres médicaments
SYNTHROID;;0.112 MG;;;;;2171228;;;_;;BGP PHARMA;569;327;218;0.09;30.84;;;2171228;55873100210;;Autres médicaments
SYNTHROID;;0.025 MG;;;;;2172062;;;_;;BGP PHARMA;587;24;308;0.08;1.97;;;2172062;55873100159;;Autres médicaments
SYNTHROID;;0.075 MG;;;;;2172089;;;_;;BGP PHARMA;1177;668;309;0.09;59.65;;;2172089;55873100180;;Autres médicaments
SYNTHROID;;0.088 MG;;;;;2172097;;;_;;BGP PHARMA;845;81;333;0.09;7.23;;;2172097;55873100197;;Autres médicaments
SYNTHROID;;0.137 MG;;;;;2233852;;;_;;BGP PHARMA;266;301;334;0.17;50.30;;;2233852;55873100234;;Autres médicaments
TARO RIVAROXABAN;;15 MG;;;;;2483815;;;;;TARO;105;245;332;0.76;187.25;;;2483815;63691082397;;Autres médicaments
TEGRETOL CR;;400 MG;;;;;755583;;;_;;NOVARTIS;0;196;107;0.70;138.10;;;755583;63601022246;;Autres médicaments
TEVA BUPROPION XL (ACT);;150 MG;;;;;2439654;;;_;;TEVA;406;0;75;0.16;0.00;;;2439654;830790006131;;Autres médicaments
TEVA BUPROPION XL (ACT);;300 MG;;;;;2439662;;;_;;TEVA;196;235;275;0.31;73.18;;;2439662;830790006148;;Autres médicaments
TEVA CARBAMAZEPINE;;200 MG;;;;;782718;;;_;;TEVA;546;84;58;0.24;19.82;;;782718;68510095404;;Autres médicaments
TEVA CITALOPRAM;;10 MG;;;;;2312336;;;_;;TEVA;966;409;395;0.08;31.25;;;2312336;68510399403;;Autres médicaments
TEVA CLONIDINE;;0.1 MG;;;;;2046121;;;_;;TEVA;140;160;331;0.07;11.54;;;2046121;68510117403;;Autres médicaments
TEVA DILTIAZEM CD;;300 MG;;;;;2242541;;;_;;TEVA;112;89;101;0.83;73.61;;;2242541;68510158406;;Autres médicaments
TEVA DILTIAZEM CD;;120 MG;;;;;2242538;;;_;;TEVA;224;87;354;0.38;32.69;;;2242538;68510150400;;Autres médicaments
TEVA DILTIAZEM CD;;240 MG;;;;;2242540;;;_;;TEVA;42;26;384;0.66;17.20;;;2242540;68510154408;;Autres médicaments
TEVA ENTACAPONE;;200 MG;;;;;2375559;;;_;;TEVA;364;68;328;0.43;29.04;;;2375559;68510181756;;Autres médicaments
TEVA FAMOTIDINE;;20 MG;;;;;2022133;;;_;;teva;238;187;95;0.28;52.90;;;2022133;68510896407;;Autres médicaments
TEVA GABAPENTIN;;800 MG;;;;;2247346;;;_;;teva;168;116;382;0.26;29.79;;;2247346;68510229403;;Autres médicaments
TEVA LISINOPRIL Z;;20 MG;;;;;2285134;;;_;;teva;140;98;385;0.21;20.30;;;2285134;68510706409;;Autres médicaments
TEVA MEXILETINE;;100 MG;;;;;2230359;;;_;;TEVA;84;260;378;0.78;203.45;;;2230359;68510289407;;Autres médicaments
TEVA MIRTAZAPINE;;30 MG;;;;;2259354;;;_;;TEVA;280;125;157;0.21;25.99;;;2259354;68510337276;;Autres médicaments
TEVA OMEPRAZOLE DR;;20 MG;;;;;2295415;;;_;;teva;28;692;45;0.24;168.09;;;2295415;68510492401;;Autres médicaments
TEVA PROPRANOLOL;;40 MG;;;;;496499;;;_;;teva;434;250;175;0.13;33.00;;;496499;68510451408;;Autres médicaments
TEVA PROPRANOLOL;;10 MG;;;;;496480;;;_;;TEVA;1001;811;348;0.08;66.34;;;496480;68510450401;;Autres médicaments
TEVA SPIRONOLACTONE;;25 MG;;;;;613215;;;_;;TEVA;1621;410;251;0.04;17.59;;;613215;68510578709;;Autres médicaments
TEVA SPIRONOLACTONE;;100 MG;;;;;613223;;;_;;TEVA;28;68;377;0.10;6.90;;;613223;68510579409;;Autres médicaments
TEVA TRAZODONE;;50 MG;;;;;2144263;;;_;;TEVA;639;796;287;0.06;46.65;;;2144263;68510761408;;Autres médicaments
TEVA TRAZODONE;;100 MG;;;;;2144271;;;_;;TEVA;350;438;352;0.11;46.30;;;2144271;68510762405;;Autres médicaments
TEVA VALACYCLOVIR;;500 MG;;;;;2357534;;;_;;teva;182;17;301;0.66;11.22;;;2357534;68510177780;;Autres médicaments
TIAZAC XC;;360 MG;;;;;2256770;;;_;;VALEANT;28;133;140;1.49;198.41;;;2256770;60752000277;;Autres médicaments
TRAJENTA;;5 MG;;;;;2370921;;;_;;BO. ING.;784;413;12;2.40;989.42;;;2370921;58341020195;;Autres médicaments
TRINTELLIX;;5 MG;;;;;2432919;;;_;;LUNDBECK;42;99;320;3.00;296.71;;;2432919;626873454049;;Autres médicaments
TYLENOL DOULEURS ARTHRITIQUES;;650 MG;;;;;2238885;;;_;;JOHNSON J.;504;315;152;0.12;39.31;;;2238885;64541302498;;Autres médicaments
VASCEPA;;1 G;;;;;2495244;;;_;;HLS THERAP;364;76;65;2.61;198.31;;;2495244;827758351020;;Autres médicaments
VENLAFAXINE XR (RIVA);;75 MG;;;;;2489686;;;_;;RIVA;879;132;55;0.19;25.65;;;2489686;775848261103;;Autres médicaments
VENLAFAXINE XR (RIVA);;150 MG;;;;;2489694;;;_;;RIVA;1061;0;302;0.21;0.00;;;2489694;775848261202;;Autres médicaments
VENLAFAXINE XR (RIVA);;37.5 MG;;;;;2489678;;;_;;RIVA;567;305;360;0.10;29.62;;;2489678;775848261004;;Autres médicaments
WEBBER CALCIUM CITRATE;;300 MG;;;;;80003855;;;_;;WN;224;205;390;0.08;16.40;;;80003855;625273050165;;Autres médicaments
WELLBUTRIN XL;;300 MG;;;;;2275104;;;_;;VALEANT;308;119;40;1.12;133.63;;;2275104;60752000178;;Autres médicaments
WELLBUTRIN XL;;150 MG;;;;;2275090;;;_;;VALEANT;126;0;357;0.56;0.00;;;2275090;60752000161;;Autres médicaments
WINPRED;;1 MG;;;;;271373;;;_;;AA PHARMA;364;263;393;0.14;35.79;;;271373;660933001705;;Autres médicaments
XYLAC;;2.5 MG;;;;;2242868;;;_;;PENDOPHARM;0;244;37;0.27;65.37;;;2242868;824699000000;;Autres médicaments
TARO WARFARIN;;3 MG;;;;;2242683;;;_;;TARO;134;49;126;0.11;5.31;;;2242683;63691031456;;HD-Médicaments du sang
TARO WARFARIN;;4 MG;;;;;2242684;;;_;;TARO;28;40;296;0.11;4.34;;;2242684;63691031326;;HD-Médicaments du sang
TARO WARFARIN;;5 MG;;;;;2242685;;;_;;TARO;0;919;297;0.07;64.33;;;2242685;63691031333;;HD-Médicaments du sang
TARO WARFARIN;;2 MG;;;;;2242681;;;_;;TARO;6;1225;359;0.09;110.25;;;2242681;63691031302;;HD-Médicaments du sang
A.G.MELATONINE;;5 MG;;;;;80032965;;;_;;SANTE NAT.;70;13;374;0.10;1.24;;;80032965;63935013958;;HD-Sels d'or
A.G.MELATONINE X-FORT;;10 MG;;;;;80001155;;;_;;SANTE NAT.;98;246;326;0.18;44.28;;;80001155;63935011664;;HD-Sels d'or
CHLORURE SOD. #SO370-C;;1 G;;;;;1300329;;;_;;MEDISCA;1078;14;30;0.20;2.75;;;1300329;625075294958;;HD-Sels d'or
JAMIESON MAGNESIUM;;250 MG;;;;;80005079;;;_;;JAMIESON;1974;74;80;0.12;8.54;;;80005079;64642027078;;HD-Sels d'or
JAMIESON MAGNESIUM;;100 MG;;;;;2068400;;;_;;JAMIESON;84;253;151;0.11;27.30;;;2068400;64642022103;;HD-Sels d'or
JAMP VITA 3B;;_;;;;;80028428;;;_;;JAMPPHARMA;98;262;110;0.25;64.56;;;80028428;622082281155;;HD-Sels d'or
JAMPLAVITE;;VIT.B&C;;;;;80020788;;;_;;JAMPPHARMA;476;187;136;0.30;56.64;;;80020788;622082281032;;HD-Sels d'or
M B12;;250 MCG;;;;;80055743;;;_;;MANTRA;502;244;17;0.06;13.93;;;80055743;629323080256;;HD-Sels d'or
M B12;;1000 MCG;;;;;80055741;;;_;;MANTRA;680;0;355;0.07;0.00;;;80055741;629323081000;;HD-Sels d'or
OPUS VIT.B12;;100 MCG;;;;;80074817;;;_;;OPUS;130;226;291;0.05;11.68;;;80074817;186789000186;;HD-Sels d'or
VITALUX ADVANCED MULTI/OCUL;;_;;;;;80044606;;;_;;ALCON;728;121;79;0.22;27.14;;;80044606;56394301063;;HD-Sels d'or
APO LORAZEPAM;;0.5 MG;;;;;655740;;;_;;APOTEX;458;1057;217;0.04;40.27;;;655740;771313005487;;Substance ciblée
APO OXAZEPAM;;15 MG;;;;;402745;;;_;;APOTEX;490;892;345;0.06;52.27;;;402745;771313006576;;Substance ciblée
PMS CLONAZEPAM;;2 MG;;;;;2048736;;;_;;PHMSCIENCE;280;341;18;0.08;26.29;;;2048736;57606873620;;Substance ciblée
PMS CLONAZEPAM;;0.25 MG;;;;;2179660;;;_;;PHMSCIENCE;252;290;144;0.07;21.34;;;2179660;57606966025;;Substance ciblée
PMS CLONAZEPAM;;1 MG;;;;;2048728;;;_;;PHMSCIENCE;210;261;392;0.16;41.39;;;2048728;57606872821;;Substance ciblée
PMS CLONAZEPAM-R;;0.5 MG;;;;;2207818;;;_;;PHMSCIENCE;850;505;24;0.04;22.37;;;2207818;57606781826;;Substance ciblée
PMS LORAZEPAM;;1 MG;;;;;728195;;;_;;PHMSCIENCE;835;102;191;0.05;4.89;;;728195;57606819529;;Substance ciblée
RESTORIL;;30 MG;;;;;604461;;;_;;AA PHARMA;42;102;143;0.32;32.34;;;604461;660933002054;;Substance ciblée
RIVA OXAZEPAM;;30 MG;;;;;568414;;;_;;RIVA;28;378;318;0.08;30.24;;;568414;775848144277;;Substance ciblée
;;;;;;;;;;;;;;Grand total:;;38 978.29;;;;;;;
